0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
7722.529785,7753.819824,7474.040039,7514.470215,14.675600,14.675600,13.665500,14.261100,619.437012,623.429016,583.747009,592.984985,1170.780029,1206.530029,1086.849976,1105.800049,0.003691,0.003760,0.003512,0.003532,,,,,41,10004.537109,10038.870117,9663.186523,9710.950195,49563.195313,49764.015625,47871.226563,48130.183594,6619.689453,6639.681152,6391.892578,6423.722168,5783.799805,5799.850098,5610.298828,5644.036621,846466.500000,849663.562500,819752.687500,826291.125000,52347066.07236931,12673.91015625,7606.4599609375,4504.0,1
7500.899902,7643.229980,7397.000000,7633.759766,14.253900,15.674800,14.210200,15.599300,593.406006,611.330017,580.981995,609.302979,1110.069946,1158.729980,1064.719971,1152.890015,0.003538,0.003722,0.003514,0.003654,,,,,26,9693.413086,9912.504883,9568.019531,9879.612305,48043.265625,48948.773438,47417.730469,48888.125000,6412.121582,6523.197266,6330.337891,6510.114258,5633.844238,5706.032227,5557.893066,5695.135742,824798.937500,838462.312500,813300.125000,838797.500000,75939491.50354719,12658.7001953125,7637.85986328125,4516.0,1
7625.970215,7680.430176,7502.009766,7653.979980,15.599000,17.360701,15.349900,17.247499,610.262024,611.643005,596.395996,607.124023,1157.329956,1157.329956,1107.209961,1131.170044,0.003655,0.003800,0.003573,0.003787,,,,,42,9869.530273,9942.316406,9712.851563,9908.077148,48838.238281,49039.546875,47900.332031,48870.664063,6503.471191,6523.766602,6378.175293,6497.987793,5689.324219,5726.962891,5596.844238,5703.837891,837941.625000,845999.375000,826196.312500,842856.250000,54054614.19621678,12778.23046875,7689.240234375,4554.0,1
7650.819824,7741.270020,7650.819824,7678.240234,17.266500,17.438101,16.175400,16.263100,607.687012,616.143982,601.692993,605.187012,1135.150024,1166.250000,1133.339966,1143.750000,0.003748,0.003836,0.003707,0.003732,,,,,38,9903.986328,10015.655273,9902.456055,9967.124023,48850.484375,49457.425781,48850.484375,49056.277344,6495.305176,6563.179199,6492.548828,6511.950195,5701.482910,5762.446289,5700.208496,5723.623047,842508.250000,852004.187500,842355.250000,842379.750000,58015688.73091493,12788.5,7635.06982421875,4502.0,1
7685.140137,7698.189941,7558.399902,7624.919922,16.349501,16.625099,15.830700,16.273800,605.442993,608.810974,595.593018,601.077026,1145.339966,1149.800049,1096.910034,1118.189941,0.003746,0.003784,0.003633,0.003659,,,,,40,9976.080078,9987.631836,9819.117188,9852.159180,49100.359375,49183.734375,48412.308594,48823.125000,6517.801758,6521.679199,6433.228516,6480.469238,5728.766602,5736.355957,5653.253418,5684.723633,843136.750000,845338.250000,828098.312500,835157.500000,35626535.76236791,12832.0703125,7645.509765625,4504.0,1
7632.520020,7683.580078,7531.979980,7531.979980,16.311899,16.890301,15.963200,15.963200,600.905029,608.583008,597.562012,597.562012,1117.349976,1137.319946,1092.130005,1092.130005,0.003658,0.003711,0.003593,0.003593,,,,,39,9861.979492,9927.954102,9732.071289,9732.071289,48871.789063,49198.730469,48228.019531,48228.019531,6486.928223,6530.324707,6401.479004,6401.479004,5690.390137,5728.457520,5615.432617,5615.432617,835989.937500,841582.500000,824977.750000,824977.750000,20333547.236695696,,,,1
7499.549805,7499.549805,6709.069824,6786.020020,15.928600,15.928600,13.592300,14.184200,594.344971,594.344971,511.889008,526.479004,1087.459961,1087.459961,909.606995,939.546021,0.003595,0.003595,0.003151,0.003182,,,,,24,9690.167969,9690.167969,8700.321289,8799.432617,48020.367188,48020.367188,42958.843750,43451.566406,6373.916016,6373.916016,5698.208008,5759.161621,5591.254395,5591.254395,5003.035156,5059.663086,821425.687500,821425.687500,733972.250000,742594.187500,97599314.3073222,,,,1
6799.290039,6910.180176,6706.629883,6906.919922,14.135500,15.383500,13.785900,15.383500,524.856995,536.857971,515.268982,533.283997,937.632019,975.833008,906.008972,958.564026,0.003180,0.003247,0.003102,0.003234,,,,,15,8816.639648,8972.869141,8694.474609,8970.016602,43536.535156,44225.152344,42927.796875,44204.289063,5770.423340,5868.518066,5679.733887,5867.742676,5069.557129,5167.648926,4996.744141,5165.983398,744046.312500,762745.687500,737393.937500,762454.875000,78504486.52718003,12856.9599609375,7659.93017578125,4543.0,1
6905.819824,6907.959961,6542.080078,6582.359863,15.524700,16.158701,14.992200,15.226200,532.710022,538.955017,491.234985,496.842987,957.140015,960.145996,862.450989,874.434021,0.003237,0.003273,0.003075,0.003089,,,,,19,8968.587891,8978.966797,8512.554688,8566.941406,44197.246094,44246.175781,41864.078125,42121.835938,5866.808105,5875.114746,5566.306641,5603.438965,5165.160645,5172.177246,4891.640625,4922.126465,762333.437500,761188.125000,721722.250000,726955.812500,57888484.4111977,12844.7099609375,7703.7900390625,4500.0,1
6596.879883,6631.660156,6285.629883,6349.899902,15.296900,15.718400,14.026200,14.589100,498.018005,501.904999,459.003998,477.493988,876.890991,881.130981,818.619995,844.242004,0.003092,0.003115,0.002778,0.002817,,,,,19,8585.838867,8633.758789,8150.576172,8237.725586,42214.753906,42467.824219,40192.832031,40603.800781,5615.799805,5646.849609,5334.037598,5380.359375,4932.984375,4963.074707,4698.131348,4746.169434,728559.437500,733594.250000,694122.125000,699949.437500,121042188.57893547,12785.4501953125,7695.7001953125,4514.0,1
6342.750000,6707.140137,6334.459961,6675.350098,14.640300,15.025900,14.140000,14.895300,478.381012,523.544983,467.466003,519.742004,844.359985,898.934998,832.877014,897.601990,0.002816,0.003016,0.002811,0.002944,,,,,17,8228.449219,8787.695313,8220.862305,8752.051758,40558.082031,42912.281250,40505.070313,42708.890625,5374.300781,5796.007813,5370.461914,5773.525391,4740.825195,5057.412109,4737.107422,5036.479492,699161.312500,742279.187500,698500.875000,738427.250000,94280499.33784892,12771.9501953125,7761.0400390625,4490.0,1
6674.080078,6681.080078,6433.870117,6456.580078,14.882000,15.646900,14.691100,15.048100,520.479980,521.304993,487.468994,491.003998,896.429993,897.091980,843.083008,849.315002,0.002953,0.002982,0.002837,0.002901,,,,,26,8750.386719,8762.904297,8492.065430,8522.040039,42700.765625,42745.550781,41420.613281,41566.816406,5772.426758,5778.980957,5543.094727,5562.660645,5035.521484,5041.563477,4843.687500,4860.784668,738286.750000,738793.812500,711972.062500,714485.125000,45579080.70393013,12734.6396484375,7746.3798828125,4410.0,1
6455.450195,6592.490234,6402.290039,6550.160156,14.936300,15.981400,14.936300,15.809200,490.414001,503.222992,488.851013,499.641998,847.164978,861.458008,839.335022,852.190979,0.002892,0.002956,0.002829,0.002895,,,,,22,8520.548828,8701.427734,8450.382813,8645.556641,41559.542969,42441.792969,41217.304688,42169.277344,5561.687012,5679.753906,5515.887207,5643.284180,4859.934082,4963.103516,4819.912598,4931.235352,714360.125000,729525.000000,708477.437500,724840.750000,23056119.526504558,,,,1
6545.529785,6589.109863,6499.270020,6499.270020,15.779000,17.232599,15.764100,16.578800,499.459991,507.640991,498.648010,500.447998,853.059021,865.081970,849.219971,852.101990,0.002906,0.002945,0.002873,0.002873,,,,,23,8639.444336,8696.965820,8576.436523,8576.436523,42139.464844,42420.031250,41841.652344,41841.652344,5639.294922,5676.841309,5607.169434,5607.169434,4927.749512,4960.558594,4895.872070,4895.872070,724328.312500,729150.875000,719014.250000,719014.250000,18255127.475412916,,,,1
6510.069824,6781.140137,6446.680176,6734.819824,16.621700,17.186300,16.221201,16.879700,499.382996,521.796021,494.066010,518.890991,849.807007,892.961975,830.294983,885.638977,0.002916,0.003080,0.002831,0.003027,,,,,27,8590.688477,8963.989258,8495.435547,8897.370117,41911.179688,43656.300781,41503.082031,43358.097656,5616.486816,5841.781738,5549.828125,5791.400879,4904.007324,5122.093750,4866.888184,5079.815918,720209.000000,749316.000000,712229.250000,741638.375000,39843719.77123125,12708.6298828125,7747.02978515625,4395.0,1
6742.390137,6822.500000,6709.919922,6769.939941,16.780100,16.936800,16.208000,16.699600,519.023010,542.353027,516.312012,537.956970,885.994019,918.198975,878.484009,904.651978,0.003027,0.003074,0.002956,0.003033,,,,,32,8907.372070,9054.139648,8864.475586,8988.449219,43406.832031,44211.164063,43252.144531,43870.566406,5797.910645,5900.285156,5764.536133,5842.703125,5085.525879,5178.368164,5056.458008,5139.644531,742472.000000,749724.500000,736413.687500,745235.000000,36671457.82123615,12638.98046875,7725.58984375,4370.0,1
6770.759766,6821.560059,6611.879883,6776.549805,16.760799,16.863199,15.741100,16.061899,538.505981,541.015015,519.369019,536.268005,905.705017,906.479004,866.064026,890.453003,0.003035,0.003047,0.002944,0.003021,,,,,34,8989.538086,9071.993164,8783.882813,9016.199219,43875.878906,44144.363281,42846.304688,43853.085938,5843.410645,5887.252930,5709.740723,5853.459473,5140.267090,5170.590332,5023.079590,5145.053223,745325.250000,751804.125000,726777.812500,747927.812500,35092114.70896615,12648.740234375,7781.509765625,4451.0,1
6780.089844,6810.939941,6715.169922,6729.740234,16.072201,17.268299,15.916500,17.053301,536.447021,543.716980,524.258972,527.367004,890.640991,900.719971,869.140991,874.093994,0.003021,0.003031,0.002968,0.002988,,,,,37,9020.909180,9061.274414,8943.934570,8962.667969,43875.996094,44167.582031,43601.597656,43676.015625,5856.517090,5889.269531,5795.934570,5800.000000,5147.741211,5173.913574,5071.880371,5081.733887,748318.500000,753085.625000,739608.812500,740002.250000,32498741.826515105,12560.23046875,7712.9501953125,4450.0,1
6737.879883,6747.080078,6006.600098,6083.689941,17.071400,17.243700,15.260800,15.593900,527.193970,527.193970,456.877014,465.816986,874.965027,876.380005,735.414001,755.974976,0.002983,0.003004,0.002600,0.002668,,,,,28,8973.508789,8974.965820,7969.557129,8071.839844,43728.839844,43788.550781,39059.117188,39560.410156,5807.015137,5811.438477,5153.667969,5219.811035,5087.880371,5090.214844,4525.768555,4583.853027,740897.250000,742313.750000,660485.750000,668962.562500,112200416.3954571,12639.5703125,7692.81982421875,4461.0,1
6090.100098,6224.819824,6071.810059,6162.479980,15.601700,16.059200,15.364700,15.551200,466.273987,479.128998,462.393005,474.519989,755.241028,776.890015,742.331970,762.758972,0.002671,0.002714,0.002585,0.002641,,,,,17,8080.344727,8259.090820,8056.077637,8176.378418,39602.093750,40478.136719,39483.160156,40072.757813,5225.311035,5340.900879,5209.618164,5287.413086,4588.683105,4690.189941,4574.901855,4643.218750,669667.437500,684481.187500,667656.250000,677626.312500,28328670.71401223,,,,1
6164.279785,6223.779785,5826.410156,6173.229980,15.570900,15.594600,13.544400,14.447600,474.768005,475.359009,426.468994,457.671997,764.622986,767.018005,676.942993,749.364990,0.002635,0.002711,0.002331,0.002510,,,,,15,8178.766602,8257.710938,7730.480957,8196.197266,40084.460938,40471.371094,37887.398438,40142.664063,5288.957520,5340.008301,4999.064941,5294.819336,4644.574707,4689.406250,4390.001465,4655.527832,677824.187500,684366.812500,640672.062500,678623.187500,70293942.88246246,,,,1
6171.970215,6327.370117,6119.680176,6249.180176,14.457000,15.065900,13.833900,14.920900,455.936005,470.343994,448.895996,460.309998,748.625000,774.648987,739.039001,756.846008,0.002490,0.002576,0.002392,0.002485,,,,,16,8194.524414,8427.423828,8129.383301,8309.535156,40134.472656,41355.691406,39973.750000,40844.640625,5293.738770,5409.858398,5237.210449,5341.636230,4654.577637,4768.176270,4610.623047,4707.834961,678484.687500,692910.312500,670900.562500,684972.625000,60595537.9472108,12481.599609375,7532.009765625,4400.0,1
6253.549805,6290.160156,6093.669922,6093.669922,14.932900,14.985200,13.867800,14.120000,460.733002,461.213013,432.772003,432.772003,757.250000,757.702026,700.258972,700.258972,0.002501,0.002577,0.002457,0.002478,,,,,21,8315.344727,8354.590820,8102.143555,8102.143555,40873.203125,41209.355469,40071.363281,40071.363281,5345.371094,5369.321289,5231.516113,5231.516113,4711.126953,4734.427246,4609.781250,4609.781250,685451.625000,689087.062500,670974.000000,670974.000000,47036842.82949856,12510.5498046875,7561.6298828125,4493.0,1
6084.399902,6180.000000,6052.850098,6157.129883,14.067200,14.305600,13.894100,14.050100,432.243988,444.243011,424.838989,442.364990,698.284973,719.929993,691.388000,713.767029,0.002484,0.002508,0.002335,0.002437,,,,,18,8089.817871,8239.793945,8042.421875,8206.838867,40010.406250,40783.054688,39937.914063,40632.132813,5223.557617,5347.408691,5221.575195,5325.315430,4602.768555,4712.161621,4604.328613,4693.291992,669953.250000,681159.625000,668658.375000,678577.312500,45691261.60518238,12412.0703125,7445.080078125,4459.0,1
6153.160156,6170.410156,5873.049805,5903.439941,14.030900,14.749800,13.860800,14.124600,442.290009,443.618011,419.683014,422.364990,714.700989,720.244019,651.211975,660.239990,0.002406,0.002504,0.002333,0.002357,,,,,20,8201.546875,8223.922852,7784.727539,7823.829102,40605.933594,40719.769531,38900.144531,39101.433594,5321.882324,5338.648926,5078.296387,5105.457031,4690.266113,4706.285156,4492.159668,4515.750000,678139.750000,678745.125000,648678.375000,652212.062500,51923804.725906745,12475.98046875,7503.68017578125,4414.0,1
5898.129883,6261.660156,5835.750000,6218.299805,14.174300,14.646900,13.779700,14.508600,422.587006,441.792999,407.946991,436.009003,662.999023,729.547974,652.812988,715.710999,0.002409,0.002492,0.002293,0.002427,,,,,16,7816.791504,8225.316406,7717.779297,8168.358398,39066.261719,41434.031250,38583.644531,41147.113281,5100.864746,5359.633789,5010.947754,5322.519531,4511.687988,4740.449707,4451.373047,4707.623535,651625.375000,692915.312500,645784.125000,688117.062500,74868879.30178492,12504.25,7510.2998046875,4471.0,1
6214.220215,6465.509766,6214.220215,6404.000000,14.549100,15.182400,14.291500,14.657300,436.209015,458.796997,436.209015,455.179993,717.041992,762.919006,717.041992,748.708984,0.002435,0.002541,0.002421,0.002499,,,,,22,8162.999512,8493.093750,8162.999512,8412.293945,41120.117188,42782.925781,41120.117188,42375.910156,5319.027832,5534.117676,5319.027832,5481.468750,4704.535156,4894.775879,4704.535156,4848.209473,687665.625000,715473.312500,687665.625000,708666.625000,44157752.192875385,,,,1
6411.680176,6432.850098,6289.290039,6385.819824,14.676200,14.686900,14.144200,14.404100,455.242004,457.139008,446.385010,453.917999,749.179016,752.909973,719.762024,739.424988,0.002508,0.002554,0.002456,0.002489,,,,,27,8422.382813,8450.191406,8261.611328,8396.076172,42426.730469,42566.812500,41616.859375,42255.609375,5488.042480,5506.163086,5383.283203,5468.248047,4854.023926,4870.050781,4761.367188,4834.812012,709516.500000,711859.187500,695972.812500,707038.000000,26420438.744727824,,,,1
6380.379883,6683.859863,6305.700195,6614.180176,14.397700,14.823000,14.057000,14.570600,453.824005,479.130005,447.110992,475.346985,739.245972,798.306030,724.320007,776.174988,0.002486,0.002721,0.002429,0.002703,,,,,27,8388.923828,8828.710938,8312.173828,8722.119141,42219.613281,44535.894531,41912.726563,44071.605469,5463.589355,5765.924805,5416.337402,5682.285156,4830.693359,5095.182129,4787.200195,5033.239746,706435.687500,740304.312500,697977.937500,733314.125000,58192917.76504155,12485.580078125,7567.68994140625,4389.0,1
6596.660156,6671.370117,6447.750000,6529.589844,14.563400,14.784700,14.075900,14.171500,475.385986,483.854004,462.582001,464.195007,775.067017,819.372009,754.815002,757.947021,0.002699,0.002764,0.002618,0.002638,,,,,31,8699.015625,8800.871094,8473.632813,8580.534180,43954.867188,44698.847656,42792.425781,43335.582031,5667.233887,5736.838867,5531.226074,5600.471680,5019.907227,5081.013184,4888.362305,4949.658691,731371.687500,739454.687500,712540.875000,720866.750000,38558964.88557231,12494.7001953125,7502.669921875,4436.0,1
6550.870117,6771.919922,6450.459961,6597.549805,14.226200,14.328800,13.908000,14.005500,464.151001,481.436005,455.184998,467.317993,757.926025,808.229004,742.934021,762.395020,0.002637,0.002724,0.002587,0.002680,,,,,33,8608.498047,8899.657227,8466.874023,8665.881836,43476.816406,44891.058594,42810.414063,43735.156250,5618.723633,5817.300781,5528.807617,5659.246582,4965.790039,5126.747070,4886.341797,4988.318359,723216.062500,748161.687500,711743.750000,728963.250000,44158813.38032235,,,,1
6599.709961,6749.540039,6546.649902,6639.140137,14.039600,14.139100,13.652000,13.850500,467.286987,483.225006,464.628998,474.411987,763.294983,779.135010,725.120972,748.224976,0.002679,0.002695,0.002578,0.002599,,,,,37,8668.718750,8870.920898,8600.333984,8722.501953,43749.476563,44793.324219,43431.128906,44044.718750,5661.099609,5772.784668,5604.528809,5678.847168,4989.951660,5091.687012,4953.579102,5022.042480,729201.937500,746566.625000,724452.250000,733956.937500,50258553.299635105,12585.2099609375,7586.43017578125,4459.0,1
6638.689941,6700.939941,6533.549805,6673.500000,13.976100,13.986400,13.276600,13.529600,474.356995,479.652008,457.614990,474.011993,748.479980,748.672974,705.106995,737.330994,0.002610,0.002619,0.002551,0.002597,,,,,34,8721.911133,8764.159180,8573.977539,8728.270508,44041.734375,44491.562500,43435.039063,44309.371094,5678.461914,5705.355469,5578.509277,5681.992188,5021.702148,5042.091797,4936.942383,5021.444824,733907.187500,740118.812500,722479.937500,737088.062500,36001698.31494341,12664.8798828125,7688.39013671875,4497.0,1
6668.709961,6863.990234,6579.240234,6856.930176,13.540900,14.404800,13.425900,14.404800,474.057007,491.660004,466.835999,491.660004,736.758972,775.822998,715.294006,775.296997,0.002601,0.002646,0.002547,0.002645,,,,,34,8722.005859,8977.413086,8604.988281,8968.178711,44277.566406,45574.148438,43683.523438,45527.273438,5677.914063,5844.180664,5601.737305,5838.169434,5017.840332,5164.778320,4950.519531,5159.465820,736559.000000,758127.750000,726677.062500,757347.937500,32737251.660812486,,,,1
6857.799805,6885.910156,6747.979980,6773.879883,14.397900,14.422300,13.934500,13.991900,492.067993,503.199005,488.416992,489.118988,775.776001,784.437012,745.820984,751.351990,0.002642,0.002671,0.002573,0.002611,,,,,38,8969.316406,9006.082031,8838.503906,8869.718750,45533.046875,45719.687500,44803.886719,44975.851563,5838.910156,5862.843750,5744.917480,5764.513672,5160.120117,5181.271973,5077.486816,5095.824707,757444.000000,760548.750000,745246.937500,748039.562500,34511129.15282314,,,,1
6775.080078,6838.680176,6724.339844,6741.750000,14.038400,14.088300,13.634100,13.664500,488.877991,490.851990,475.174988,476.682007,751.568970,757.370972,731.348999,733.383972,0.002612,0.002649,0.002595,0.002603,,,,,39,8871.290039,8965.509766,8818.298828,8838.434570,44983.820313,45219.406250,44463.351563,44578.472656,5765.535156,5822.135254,5721.381836,5734.730957,5096.727539,5161.657715,5074.207520,5086.961426,748172.062500,758204.500000,745863.750000,747929.750000,47768711.99030278,12776.919921875,7756.2001953125,4500.0,1
6739.209961,6767.740234,6320.720215,6329.950195,13.614400,13.660700,12.671900,12.761300,476.161987,478.317993,433.959991,434.424011,732.856018,739.202026,688.629028,688.629028,0.002606,0.002623,0.002242,0.002411,,,,,37,8835.104492,8865.062500,8305.426758,8318.187500,44561.679688,44750.328125,41903.847656,41965.039063,5732.570801,5754.881348,5390.806152,5397.757324,5085.044922,5106.187012,4768.195801,4775.158691,747647.937500,751083.812500,700715.062500,701675.000000,57722076.55131754,12814.6396484375,7759.2001953125,4500.0,1
6330.770020,6444.959961,6330.470215,6394.709961,12.824900,12.886600,12.251600,12.704900,434.515015,447.316010,429.506989,446.518005,688.869019,713.758972,688.869019,707.479980,0.002406,0.002475,0.002353,0.002425,,,,,29,8319.264648,8460.298828,8318.871094,8444.214844,41970.472656,43003.996094,41968.484375,42693.640625,5398.456543,5499.112793,5396.360352,5477.736816,4775.776855,4864.120605,4775.911133,4842.276367,701765.875000,717130.687500,702049.125000,715951.750000,40641472.7926768,12681.58984375,7716.60986328125,4494.0,1
6396.779785,6397.100098,6136.419922,6228.810059,12.691900,12.773500,11.901600,12.070600,446.502014,446.502014,422.809998,430.074005,706.976013,706.976013,669.520996,682.755005,0.002395,0.002425,0.002244,0.002306,,,,,33,8446.947266,8450.569336,8079.210449,8200.228516,42707.460938,42709.597656,40886.964844,41502.562500,5479.509766,5479.314941,5261.893066,5341.116699,4843.843750,4844.085938,4657.270508,4727.032227,716183.437500,716859.062500,691206.312500,701675.437500,48655227.96420514,12761.4599609375,7823.919921875,4515.0,1
6235.029785,6310.549805,6192.240234,6238.049805,12.093500,12.433200,12.043400,12.180100,430.740997,442.363007,430.740997,434.027008,686.648010,708.747986,686.648010,696.588013,0.002307,0.002356,0.002207,0.002332,,,,,29,8208.416992,8302.790039,8146.511230,8206.778320,41544.003906,42217.578125,41426.085938,41732.554688,5346.449707,5403.330566,5300.667969,5338.510742,4731.751953,4770.239258,4679.746094,4714.366699,702376.125000,708737.875000,695512.437500,700907.250000,36680034.630213365,12769.5,7825.97998046875,4520.0,1
6247.500000,6298.189941,6212.220215,6276.120117,12.193000,12.273500,11.969100,12.096500,434.510986,439.433990,431.473999,436.085999,696.416016,707.051025,690.685974,704.057007,0.002304,0.002384,0.002187,0.002362,,,,,29,8219.210938,8285.898438,8172.796875,8256.863281,41795.773438,42134.890625,41559.753906,41987.242188,5346.598145,5389.978516,5316.405762,5371.091309,4721.508301,4759.816895,4694.846191,4743.137695,701969.125000,707664.625000,698005.062500,705184.875000,16139027.16592195,,,,1
6272.700195,6403.459961,6256.509766,6359.640137,12.088300,12.396700,12.018500,12.289100,435.882996,454.001007,433.920990,449.850006,702.994995,731.567993,698.755981,722.973999,0.002370,0.002415,0.002320,0.002380,,,,,32,8252.364258,8424.391602,8231.064453,8366.742188,41964.363281,42839.148438,41856.050781,42545.992188,5368.164551,5480.068359,5354.308594,5445.830078,4740.553223,4839.374023,4728.317383,4808.437988,704800.625000,719492.750000,702981.437500,714759.937500,22579971.825481467,,,,1
6357.009766,6741.750000,6357.009766,6741.750000,12.309900,13.385700,12.202900,13.237300,450.424988,480.657990,446.798004,480.657990,724.478027,806.929016,718.945007,805.677002,0.002366,0.002869,0.002366,0.002854,,,,,36,8363.282227,8855.962891,8364.553711,8855.962891,42528.394531,45079.386719,42528.394531,45079.386719,5443.577637,5758.733887,5443.111328,5758.733887,4806.449219,5093.879883,4806.085938,5093.879883,714464.312500,757570.437500,714591.437500,757570.437500,63205039.740748346,12748.7802734375,7805.72021484375,4488.7001953125,1
6739.649902,7387.240234,6684.169922,7321.040039,13.357900,13.893400,12.869800,13.712800,480.076996,508.779999,468.915009,501.002014,803.116028,863.294983,784.921021,850.778992,0.002812,0.003261,0.002801,0.003228,,,,,39,8853.204102,9748.202148,8767.625977,9665.237305,45065.343750,49507.804688,44639.558594,49064.144531,5756.940430,6338.258301,5696.897461,6283.075684,5092.292969,5631.376953,5042.753418,5587.727051,757334.437500,833650.062500,750832.812500,827350.750000,92870116.85004248,12779.2197265625,7855.1201171875,4500.0,1
7315.319824,7534.990234,7280.470215,7370.779785,13.739900,13.857200,12.723900,12.864800,500.838013,513.432983,474.359009,480.513000,849.768982,880.984985,814.588989,829.937012,0.003222,0.004314,0.003189,0.003712,,,,,42,9657.685547,9927.349609,9585.466797,9705.842773,49025.808594,50605.746094,48896.367188,49502.894531,6278.166504,6471.135742,6253.625000,6330.653320,5583.361328,5772.611816,5569.941406,5636.445313,826704.312500,849946.875000,821601.062500,831350.250000,98481951.34353895,12823.23046875,7854.43994140625,4548.0,1
7378.200195,7494.459961,7295.459961,7466.859863,12.825100,13.351100,12.769600,12.918000,480.627991,483.239990,465.141998,469.618988,828.427002,840.432983,808.728027,824.893005,0.003683,0.003950,0.003481,0.003844,,,,,44,9715.614258,9938.403320,9608.850586,9898.069336,49552.730469,50738.242188,48997.039063,50551.386719,6337.026855,6436.880371,6265.424316,6407.122070,5642.120117,5759.209961,5583.117676,5734.475098,832187.187500,842677.062500,822636.062500,838976.375000,65772801.257648736,12786.48046875,7825.2998046875,4568.0,1
7467.399902,7594.669922,7323.259766,7354.129883,12.918500,12.971000,11.885600,12.070900,469.307007,469.307007,443.692993,450.697998,823.395020,823.395020,765.179016,767.655029,0.003829,0.003836,0.003294,0.003410,,,,,47,9898.785156,9989.269531,9626.424805,9667.003906,50555.042969,51384.777344,49548.441406,49757.308594,6407.585449,6487.843750,6249.581543,6275.925781,5734.889648,5791.269043,5574.105469,5597.602051,839037.062500,848248.687500,815737.875000,819176.500000,68757205.10378845,12789.91015625,7820.2001953125,4541.0,1
7352.720215,7437.640137,7262.410156,7419.290039,12.074700,12.455600,11.902100,12.185300,450.678986,468.083008,445.776001,462.436005,767.877014,797.059998,750.716980,789.486023,0.003450,0.003531,0.003217,0.003270,,,,,43,9665.150391,9776.778320,9546.438477,9752.657227,49747.769531,50322.328125,49136.742188,50198.175781,6274.722656,6347.192383,6197.653320,6331.532715,5596.529297,5661.166016,5527.789551,5647.199219,819019.500000,828478.750000,808959.875000,826434.687500,30008769.764129497,,,,1
7417.799805,7537.950195,7383.819824,7418.490234,12.188800,12.274000,11.962700,12.119900,462.437988,470.898010,458.118988,459.657013,788.471008,820.099976,781.299988,788.666016,0.003339,0.003582,0.003278,0.003458,,,,,46,9750.698242,9898.082031,9697.909180,9733.059570,50188.089844,51001.015625,49958.187500,50192.761719,6330.260742,6428.955566,6298.575195,6319.524902,5646.064941,5744.951172,5623.625000,5644.012695,826268.750000,839953.812500,823148.250000,823823.312500,37781676.08675648,,,,1
7414.709961,7771.500000,7409.100098,7711.109863,12.136800,12.338100,11.912900,12.019900,459.438995,469.765991,449.727997,450.852997,789.689026,828.393982,783.523987,784.385986,0.003468,0.003638,0.003419,0.003431,,,,,44,9728.099609,10235.065430,9721.480469,10153.218750,50167.187500,52789.468750,50129.230469,52379.257813,6316.304688,6646.284180,6313.139160,6595.201660,5641.136719,5932.442871,5638.155273,5884.995605,823403.562500,865822.812500,822187.812500,859403.187500,97054560.9503081,12794.0498046875,7841.8701171875,4536.0,1
7716.509766,8424.269531,7705.500000,8424.269531,12.022200,12.246200,11.648400,12.145100,451.135986,481.141998,450.565002,479.372986,785.596985,871.469971,778.651001,869.466980,0.003446,0.003668,0.003390,0.003620,,,,,49,10160.328125,11075.386719,10151.996094,11075.386719,52415.937500,57210.898438,52341.148438,57210.898438,6599.820313,7210.707520,6590.403809,7210.707520,5889.116699,6407.263184,5882.061035,6407.263184,860005.000000,937368.500000,857391.000000,937368.500000,157213906.53094932,12847.490234375,7840.77001953125,4550.0,1
8379.660156,8416.870117,8086.359863,8181.390137,12.087000,13.466700,12.079300,12.939400,479.906006,482.868011,466.473999,472.493011,863.197998,870.655029,822.507019,831.455017,0.003592,0.003660,0.003313,0.003543,,,,,54,11016.739258,11067.342773,10594.749023,10666.896484,56907.949219,57160.648438,54710.695313,55353.648438,7172.524414,7204.374023,6925.032227,6970.597168,6373.334473,6400.661621,6150.726074,6199.431641,932404.812500,936461.000000,897424.187500,906907.125000,84585733.43798923,12933.6298828125,7932.240234375,4556.0,1
8176.850098,8290.330078,7878.709961,7951.580078,12.921500,13.552100,12.911500,13.397300,472.330994,483.696014,461.424011,464.036987,830.739014,855.969971,795.742981,806.177979,0.003530,0.003645,0.003354,0.003393,,,,,53,10660.977539,10798.155273,10299.049805,10388.739258,55322.933594,56188.542969,53468.863281,53963.398438,6966.729004,7079.701172,6769.814453,6828.907715,6195.991699,6288.652344,6012.905273,6066.666504,906403.812500,918651.500000,876191.312500,883818.125000,64136174.78104374,12953.3896484375,7852.18017578125,4521.0,1
7950.399902,8262.660156,7839.759766,8165.009766,13.392500,14.033500,13.058100,13.922700,464.009003,473.221985,458.290985,469.665985,804.349976,829.424011,785.588989,819.387024,0.003388,0.003461,0.003284,0.003418,,,,,47,10387.197266,10793.512695,10237.158203,10655.337891,53955.390625,56266.238281,53466.378906,55601.265625,6827.894043,7087.545410,6731.140625,7004.984375,6065.766113,6302.082520,5980.896973,6228.552734,883686.937500,917072.625000,869899.750000,906561.062500,71206985.26845889,12921.33984375,7737.419921875,4492.0,1
