Date,Open,High,Low,Close,Adj Close,Volume
2015-02-21,29008.925781,30385.634766,28941.328125,29101.990234,29101.990234,1461942642
2015-02-22,29103.181641,29323.111328,27868.023438,28097.781250,28097.781250,2325079890
2015-02-23,28099.923828,28529.750000,27669.720703,28404.257813,28404.257813,1949960000
2015-02-24,28416.863281,28560.214844,28190.937500,28376.042969,28376.042969,1687859544
2015-02-25,28394.464844,28426.412109,27980.962891,28213.810547,28213.810547,1365863522
2015-02-26,28198.009766,28268.474609,27857.843750,28222.171875,28222.171875,1625747778
2015-02-27,28223.365234,30598.171875,28206.814453,30334.984375,30334.984375,5260101189
2015-02-28,30298.175781,30438.240234,29815.236328,30386.970703,30386.970703,1667080843
2015-03-01,30389.361328,31349.484375,29391.453125,31180.005859,31180.005859,3021357671
2015-03-02,31198.578125,33219.667969,30940.730469,33132.777344,33132.777344,4863572483
2015-03-03,33057.777344,34212.636719,32131.052734,33700.007813,33700.007813,6036685319
2015-03-04,33734.460938,34016.046875,32094.683594,32664.535156,32664.535156,4949820630
2015-03-05,32622.312500,33839.472656,31819.939453,33152.410156,33152.410156,4957940096
2015-03-06,33083.023438,33293.527344,32388.300781,32953.117188,32953.117188,3494270687
2015-03-07,32901.285156,33573.097656,32640.169922,33380.613281,33380.613281,2153903497
2015-03-08,33401.402344,33573.582031,32934.027344,33125.503906,33125.503906,2664478246
2015-03-09,33180.800781,35457.796875,33072.582031,35164.082031,35164.082031,7185417044
2015-03-10,35195.042969,36380.335938,35206.671875,35314.632813,35314.632813,8202977632
2015-03-11,35286.183594,36118.136719,35267.671875,35977.445313,35977.445313,4122877821
2015-03-12,35946.859375,36054.601563,35402.441406,35711.027344,35711.027344,3953236464
2015-03-13,35682.398438,35752.054688,34634.207031,34634.207031,34634.207031,3813941670
2015-03-14,34525.566406,34756.191406,34104.867188,34215.203125,34215.203125,2744680974
2015-03-15,34159.363281,34776.023438,34107.292969,34742.335938,34742.335938,1452092831
2015-03-16,34656.445313,35658.140625,34665.019531,35269.269531,35269.269531,2611409057
2015-03-17,35269.515625,35460.949219,34508.785156,34628.902344,34628.902344,2607395388
2015-03-18,34575.773438,34619.816406,30026.876953,30766.132813,30766.132813,6843240320
2015-03-19,30715.835938,31957.667969,29801.511719,31501.837891,31501.837891,6366334360
2015-03-20,31505.216797,31975.097656,31371.558594,31417.732422,31417.732422,2215357701
2015-03-21,31405.130859,31471.386719,30685.667969,31210.800781,31210.800781,2056125903
2015-03-22,31197.835938,32377.734375,31158.587891,32157.878906,32157.878906,2212756381
2015-03-23,32150.078125,33206.316406,31349.197266,31942.113281,31942.113281,2731725025
2015-03-24,31922.595703,31997.638672,29222.912109,29417.369141,29417.369141,4800027786
2015-03-25,29642.195313,29728.367188,28306.115234,29420.542969,29420.542969,4286094550
2015-03-26,29429.982422,30341.888672,29219.615234,29625.013672,29625.013672,3067016000
2015-03-27,29629.066406,30601.599609,29261.267578,29421.154297,29421.154297,2057440590
2015-03-28,29414.722656,30275.816406,29414.722656,30108.242188,30108.242188,1910471190
2015-03-29,30101.333984,30148.855469,28709.320313,28941.097656,28941.097656,2587436456
2015-03-30,28960.892578,29953.904297,28528.662109,29705.595703,29705.595703,2761382096
2015-03-31,29696.953125,29874.958984,29104.406250,29299.552734,29299.552734,2719959840
2015-04-01,29299.433594,29605.904297,28965.728516,29568.787109,29568.787109,2735655576
2015-04-02,29546.902344,30456.437500,29341.937500,30282.169922,30282.169922,3144567494
2015-04-03,30290.427734,30643.226563,30134.802734,30254.146484,30254.146484,2753519536
2015-04-04,30250.457031,30365.490234,29870.857422,30179.794922,30179.794922,1486226760
2015-04-05,30187.408203,30976.009766,29971.019531,30972.072266,30972.072266,2335307420
2015-04-06,30986.691406,31185.378906,30360.613281,30523.628906,30523.628906,2393485874
2015-04-07,30497.585938,30571.253906,30166.240234,30449.957031,30449.957031,2221074198
2015-04-08,30436.005859,30410.871094,29330.220703,29424.691406,29424.691406,3613075776
2015-04-09,29392.148438,29612.917969,28795.031250,29372.705078,29372.705078,2608907490
2015-04-10,29374.875000,29382.185547,27990.712891,28378.216797,28378.216797,3471905220
2015-04-11,28371.484375,28794.742188,28150.177734,28435.916016,28435.916016,1967260692
2015-04-12,28433.873047,28577.283203,28066.097656,28383.228516,28383.228516,1488901701
2015-04-13,28358.830078,28536.451172,26663.939453,26959.423828,26959.423828,3743063272
2015-04-14,26980.070313,26958.873047,25818.150391,26176.349609,26176.349609,3788517360
2015-04-15,26166.078125,26667.462891,26139.488281,26667.462891,26667.462891,2688036680
2015-04-16,26677.472656,27337.857422,26661.798828,27211.615234,27211.615234,2953082870
2015-04-17,27211.853516,27210.056641,26422.195313,26500.669922,26500.669922,2429103220
2015-04-18,26497.220703,26671.171875,26262.158203,26557.029297,26557.029297,1538447100
2015-04-19,26568.917969,26913.371094,26460.164063,26449.332031,26449.332031,1784854630
2015-04-20,26450.757813,26951.613281,26381.966797,26777.666016,26777.666016,2189255887
2015-04-21,26776.949219,28149.935547,26801.726563,28149.935547,28149.935547,2988617700
2015-04-22,28189.779297,28511.013672,28000.777344,28080.042969,28080.042969,2859601689
2015-04-23,28065.294922,28277.681641,27920.916016,28271.396484,28271.396484,2036824160
