Date,Open,High,Low,Close,Adj Close,Volume
2014-11-27,416.888855,421.040192,417.521332,419.094879,419.094879,9917642
2014-11-28,418.759308,436.856445,407.957611,429.638947,429.638947,26188840
2014-11-29,429.302277,442.369049,424.729065,428.547882,428.547882,17548172
2014-11-30,428.569580,436.578064,426.057556,432.901611,432.901611,10528553
2014-12-01,433.132935,438.679108,430.758667,429.305328,429.305328,13315716
2014-12-02,429.311005,435.499084,427.892059,434.737244,434.737244,14096310
2014-12-03,435.201233,436.304932,426.005768,426.123871,426.123871,15158356
2014-12-04,426.928345,430.189941,418.620087,420.757202,420.757202,16540497
2014-12-05,420.572754,433.719788,416.486359,431.045624,431.045624,17364943
2014-12-06,430.934631,432.868805,424.286896,428.679077,428.679077,8017260
2014-12-07,428.737427,422.425385,426.951935,429.221222,429.221222,7428395
2014-12-08,429.072449,430.026764,415.408936,415.471527,415.471527,21695708
2014-12-09,415.455444,417.127655,394.209991,402.973755,402.973755,37658624
2014-12-10,402.957733,403.162537,397.003540,397.003540,397.003540,18829430
2014-12-11,394.682495,414.115112,388.086884,404.063324,404.063324,37386803
2014-12-12,404.440277,408.436646,402.872223,408.208374,408.208374,19672489
2014-12-13,408.021973,408.021973,401.314270,402.226685,402.226685,13519525
2014-12-14,401.475189,409.669922,399.959503,406.556915,406.556915,14354454
2014-12-15,406.243591,406.803680,401.917084,402.465057,402.465057,20119699
2014-12-16,402.847321,403.167847,380.405823,380.405823,380.405823,35898965
2014-12-17,380.165070,388.188141,365.986023,372.027405,372.027405,43706495
2014-12-18,372.037872,376.408844,353.669708,360.689972,360.689972,45374086
2014-12-19,360.438629,369.402710,355.085144,368.602509,368.602509,27627649
2014-12-20,368.342743,383.077911,366.516235,382.649963,382.649963,24187515
2014-12-21,382.171021,382.270752,369.831818,372.434540,372.434540,17652982
2014-12-22,372.695740,387.174774,371.532776,386.381653,386.381653,25979239
2014-12-23,386.534180,391.000885,382.997498,388.571899,388.571899,19249276
2014-12-24,388.354736,388.902100,373.448975,375.010284,375.010284,17547817
2014-12-25,374.721954,375.200684,368.336914,370.655396,370.655396,11483801
2014-12-26,370.822723,385.114716,367.793945,381.244446,381.244446,19078847
2014-12-27,380.847992,382.391937,363.463654,367.222321,367.222321,17654314
2014-12-28,367.567627,372.064575,361.659271,368.948975,368.948975,13579886
2014-12-29,369.486237,372.406464,363.494110,364.010437,364.010437,14322571
2014-12-30,364.067444,366.500641,359.491425,360.548126,360.548126,14536586
2014-12-31,360.753510,372.128296,360.527222,372.128296,372.128296,16204438
2015-01-01,372.409546,372.409546,364.808685,364.937347,364.937347,9332846
2015-01-02,364.739960,371.205566,364.550659,371.170715,371.170715,9261418
2015-01-03,370.951569,371.309723,331.170807,331.170807,331.170807,38944694
2015-01-04,331.246216,338.414398,303.518463,311.512329,311.512329,65592272
2015-01-05,312.560547,327.802185,312.428009,322.699066,322.699066,51687064
2015-01-06,322.860138,340.462769,321.235901,338.733307,338.733307,27513611
2015-01-07,338.600739,353.754608,334.910767,347.847473,347.847473,29387584
2015-01-08,347.608765,347.432281,333.559052,334.975189,334.975189,23623312
2015-01-09,333.833191,345.319458,331.421661,344.569092,344.569092,22209619
2015-01-10,340.885010,341.862701,325.060669,326.045441,326.045441,18111092
2015-01-11,325.822388,331.790497,314.071228,314.568024,314.568024,21551567
2015-01-12,315.143463,324.057678,314.925018,320.444672,320.444672,22592167
2015-01-13,319.963684,321.208069,262.743683,269.926483,269.926483,87055750
2015-01-14,267.575714,267.642883,205.057343,212.690598,212.690598,116600140
2015-01-15,211.250397,271.902527,211.250397,250.826523,250.826523,97743869
2015-01-16,249.901382,265.842712,239.185822,249.362640,249.362640,46039884
2015-01-17,249.047485,253.717255,233.518707,238.773254,238.773254,28123742
2015-01-18,239.719925,262.062225,233.076538,251.733719,251.733719,36005848
2015-01-19,253.088486,258.729889,247.910858,256.823334,256.823334,22302266
2015-01-20,254.487732,257.600433,246.450302,255.923599,255.923599,29128287
2015-01-21,255.999908,280.862610,255.017380,280.013580,280.013580,36929949
2015-01-22,280.538086,292.813263,279.781860,288.979980,288.979980,41531569
2015-01-23,289.117401,291.724457,278.657532,289.165863,289.165863,30572765
2015-01-24,288.943573,308.202362,285.618317,307.751617,307.751617,30772430
2015-01-25,307.136993,317.235535,302.838226,316.056519,316.056519,41833969
2015-01-26,316.506195,384.780884,316.353760,341.184906,341.184906,133236194
2015-01-27,340.803131,343.688873,312.789886,326.550934,326.550934,55028121
2015-01-28,326.397247,330.743286,284.443237,292.908356,292.908356,55537825
2015-01-29,292.198364,298.859894,276.772858,294.483246,294.483246,40624319
2015-01-30,293.548767,306.550812,287.470459,288.216400,288.216400,33865759
2015-01-31,288.236755,297.227234,275.339722,276.809937,276.809937,29719924
2015-02-01,276.050018,294.284241,269.873901,287.982086,287.982086,36958241
2015-02-02,287.371765,304.510864,283.578491,299.692078,299.692078,38510022
2015-02-03,298.717133,308.356293,278.605865,282.721405,282.721405,50734923
2015-02-04,283.023682,288.975861,274.401245,285.290344,285.290344,33444992
2015-02-05,286.311493,299.423828,267.010559,269.977509,269.977509,27999143
2015-02-06,269.743744,287.584259,269.252075,278.388184,278.388184,30605213
2015-02-07,278.847839,288.449493,278.815247,285.261871,285.261871,27059261
2015-02-08,285.185486,287.371094,276.898926,279.622467,279.622467,21458932
2015-02-09,279.593689,279.993652,270.817993,274.521179,274.521179,34661309
2015-02-10,274.735718,279.188477,268.088348,276.601440,276.601440,26567019
2015-02-11,276.466797,280.821350,275.972656,276.414215,276.414215,21693316
2015-02-12,276.443207,277.948730,274.715912,277.315887,277.315887,19015353
2015-02-13,277.572235,298.930237,276.732361,292.988892,292.988892,53195406
2015-02-14,293.114594,323.331085,293.114594,320.235992,320.235992,61892096
2015-02-15,320.467438,330.552887,283.307220,292.404083,292.404083,70419048
2015-02-16,292.404083,298.012024,284.765961,291.719147,291.719147,35121741
2015-02-17,291.193939,304.638092,289.602631,301.832794,301.832794,33902881
2015-02-18,302.043427,302.504883,288.148071,294.296783,294.296783,31382556
2015-02-19,294.401367,303.267181,292.982208,300.065430,300.065430,22816200
2015-02-20,300.025452,308.110229,298.597290,305.357574,305.357574,29907954
2015-02-21,305.323761,319.813843,304.612274,306.303284,306.303284,15387189
2015-02-22,306.315826,308.630615,292.804840,295.702789,295.702789,24469284
2015-02-23,295.725342,301.817017,293.268829,300.263367,300.263367,20613160
2015-02-24,300.396576,302.011383,297.961060,298.299377,298.299377,17743400
2015-02-25,298.493042,298.409119,293.258392,295.151459,295.151459,14288627
2015-02-26,294.986176,295.402222,291.298584,295.674347,295.674347,17032422
2015-02-27,295.686859,320.610962,295.545013,317.640350,317.640350,55078994
2015-02-28,317.254944,318.721558,312.198029,318.184723,318.184723,17456154
2015-03-01,318.209747,327.362823,307.760559,325.590759,325.590759,31549903
2015-03-02,325.784698,346.509064,322.994568,345.662628,345.662628,50739941
2015-03-03,344.880157,356.987762,335.442596,351.564087,351.564087,62975702
2015-03-04,351.923523,354.570709,332.798004,339.262207,339.262207,51410101
2015-03-05,338.823669,351.745728,330.352295,344.725403,344.725403,51553656
2015-03-06,344.003937,346.427032,336.492706,344.230957,344.230957,36501436
2015-03-07,343.689484,350.707336,340.961853,348.696625,348.696625,22499851
2015-03-08,348.913757,350.712372,344.031555,345.795776,345.795776,27814381
2015-03-09,346.373047,368.773987,345.598206,365.484039,365.484039,74682888
2015-03-10,365.805847,378.385498,365.626709,369.747467,369.747467,85885935
2015-03-11,369.449615,379.619598,368.741791,377.527557,377.527557,43263216
2015-03-12,377.206604,377.598877,370.984375,373.476349,373.476349,41344102
2015-03-13,373.176941,374.041901,364.746307,364.746307,364.746307,40166103
2015-03-14,363.602203,366.031006,359.171631,360.333618,360.333618,28905303
2015-03-15,359.745575,366.470581,359.197205,367.041290,367.041290,15340880
2015-03-16,366.133881,376.639832,365.819641,371.174408,371.174408,27482515
2015-03-17,371.177002,373.116211,363.629028,365.075256,365.075256,27488470
2015-03-18,364.515167,364.802063,314.561340,321.732147,321.732147,71562142
2015-03-19,321.206177,336.699677,312.038177,331.378571,331.378571,66969640
2015-03-20,331.414124,335.721313,328.824738,328.468811,328.468811,23161313
2015-03-21,328.337067,329.029785,320.815186,326.305359,326.305359,21496562
2015-03-22,326.169830,339.125946,325.759491,337.120453,337.120453,23196974
2015-03-23,337.038696,347.619507,327.259766,333.958466,333.958466,28560499
2015-03-24,333.754395,334.154236,305.657654,307.165680,307.165680,50120177
2015-03-25,309.513245,310.939270,295.785645,308.386383,308.386383,44926879
2015-03-26,308.485321,317.357483,306.155731,310.068512,310.068512,32100748
2015-03-27,310.110931,320.756958,306.344604,311.404755,311.404755,21776739
2015-03-28,311.336700,320.450836,311.336700,318.677155,318.677155,20221159
2015-03-29,318.604065,319.107025,303.591431,306.012543,306.012543,27358604
2015-03-30,306.221832,316.238251,301.696716,313.640198,313.640198,29155464
2015-03-31,313.548950,315.563751,308.885376,309.798157,309.798157,28759432
2015-04-01,309.796875,312.149200,305.742645,311.785278,311.785278,28845861
2015-04-02,311.554535,319.781128,309.395966,317.723694,317.723694,32993131
2015-04-03,317.810333,321.538788,316.360016,317.393860,317.393860,28886957
2015-04-04,317.355164,318.561981,313.372803,316.613861,316.613861,15591888
2015-04-05,316.693726,325.165985,314.423615,325.096008,325.096008,24512377
2015-04-06,325.249451,326.593018,317.353180,318.726288,318.726288,24992665
2015-04-07,318.454315,319.295807,314.373535,316.500305,316.500305,23086097
2015-04-08,316.355316,315.887207,306.196747,307.331085,307.331085,37737372
2015-04-09,306.991180,309.148804,300.925781,306.422577,306.422577,27216701
2015-04-10,306.445190,306.567047,293.175079,296.506439,296.506439,36275792
2015-04-11,296.436096,300.858490,294.123810,297.109314,297.109314,20554691
2015-04-12,297.087952,298.586365,293.269714,296.915161,296.915161,15575307
2015-04-13,296.659943,298.822418,279.515167,282.777496,282.777496,39261004
2015-04-14,282.994049,282.862335,270.295593,273.510437,273.510437,39585312
2015-04-15,273.403107,275.404114,273.070740,275.404114,275.404114,27760285
2015-04-16,275.507477,280.176880,275.261169,278.859070,278.859070,30262588
2015-04-17,278.861511,278.853302,271.679199,272.919006,272.919006,25016290
2015-04-18,272.883484,274.674927,270.462677,273.499420,273.499420,15843806
2015-04-19,273.621857,277.169250,271.450714,271.772339,271.772339,18339749
2015-04-20,271.786987,276.940460,270.945129,274.537903,274.537903,22445336
2015-04-21,274.530548,288.557434,275.037872,288.557434,288.557434,30635517
2015-04-22,288.965851,291.248199,285.774628,286.678253,286.678253,29194599
2015-04-23,286.527679,287.198883,285.482208,287.183105,287.183105,20690222
2015-04-24,286.585571,287.086945,279.621521,281.545685,281.545685,26111647
2015-04-25,281.505493,283.119781,275.542664,275.607178,275.607178,16991495
2015-04-26,275.631531,276.281616,261.587585,267.024353,267.024353,35221589
2015-04-27,267.023163,281.972412,265.072357,277.252625,277.252625,46643681
2015-04-28,276.869293,277.574188,268.976593,271.793915,271.793915,25836035
2015-04-29,271.476227,273.378845,268.562866,271.376068,271.376068,22757886
2015-04-30,271.237854,288.865082,270.576569,285.121490,285.121490,40832578
2015-05-01,284.872742,288.838196,282.092010,282.092010,282.092010,22869997
2015-05-02,282.410492,286.526184,282.410492,285.557404,285.557404,15236900
2015-05-03,285.496643,295.658234,284.527863,292.323395,292.323395,22492524
2015-05-04,292.320984,293.519196,288.130585,289.020569,289.020569,25663335
2015-05-05,288.819855,289.197632,280.622894,285.021667,285.021667,28884817
2015-05-06,285.176147,285.447266,275.879517,276.565613,276.565613,35611154
2015-05-07,276.421173,290.321289,275.773315,287.269073,287.269073,35179550
2015-05-08,287.111725,297.598694,286.104187,294.293884,294.293884,33121229
2015-05-09,294.180420,299.049866,289.196350,291.842865,291.842865,23883175
2015-05-10,291.718567,294.541260,288.242981,290.469818,290.469818,18155088
2015-05-11,290.473419,295.200287,290.171600,292.769043,292.769043,25258791
2015-05-12,292.753296,293.813141,290.399750,289.406738,289.406738,23144905
2015-05-13,289.750000,291.567444,281.019806,282.635986,282.635986,32499246
2015-05-14,282.441071,285.192322,280.447113,283.840942,283.840942,29247613
2015-05-15,283.872101,286.718475,284.390808,285.363586,285.363586,19611609
2015-05-16,285.410431,285.474091,282.589294,283.619751,283.619751,13318730
2015-05-17,283.447998,285.868011,283.447998,284.446564,284.446564,13374521
2015-05-18,284.548645,285.245026,282.648132,283.110657,283.110657,20377996
2015-05-19,283.000122,284.797852,283.535370,283.578400,283.578400,17412147
2015-05-20,283.508728,286.547943,283.681854,285.665771,285.665771,18920118
2015-05-21,285.663330,288.191620,284.904572,287.002014,287.002014,18425304
2015-05-22,286.973969,296.584625,287.055267,294.907013,294.907013,33132681
2015-05-23,294.830902,295.737671,292.873840,293.095947,293.095947,17920335
2015-05-24,293.223541,296.907013,293.021118,296.251709,296.251709,14149086
2015-05-25,296.219757,295.925568,291.300140,291.977264,291.977264,17761590
2015-05-26,291.969879,294.657715,290.914642,294.521790,294.521790,20401493
2015-05-27,294.458435,296.242737,295.229675,295.559723,295.559723,23463367
2015-05-28,295.527313,295.543884,294.986694,294.908234,294.908234,17179129
2015-05-29,294.869720,295.049835,293.202209,295.208221,295.208221,18433706
2015-05-30,295.203247,295.204498,288.920471,290.537872,290.537872,17554167
2015-05-31,290.276367,290.422058,285.917511,286.724670,286.724670,18348684
2015-06-01,286.778229,288.922943,277.151123,279.125641,279.125641,32667915
2015-06-02,279.085571,281.729431,278.246185,280.244110,280.244110,25391665
2015-06-03,280.160950,283.049774,277.919525,281.235718,281.235718,22103513
2015-06-04,281.108734,282.659790,279.910675,280.292847,280.292847,18402761
2015-06-05,280.080444,281.849884,279.353149,279.637817,279.637817,22446035
2015-06-06,279.703735,280.591278,278.925537,280.466980,280.466980,13837568
2015-06-07,280.438385,281.181763,276.711884,277.642853,277.642853,16590731
2015-06-08,277.640381,284.512421,277.501404,283.554840,283.554840,29012594
2015-06-09,283.615662,286.683197,282.540802,282.668152,282.668152,34990561
2015-06-10,282.602722,281.138275,279.927856,280.901428,280.901428,19526323
2015-06-11,280.965271,283.206970,280.902985,282.307434,282.307434,17717264
2015-06-12,282.307434,284.361847,281.573425,283.337830,283.337830,17269806
2015-06-13,283.261444,286.627258,282.386719,286.319244,286.319244,16392130
2015-06-14,286.368561,289.345062,285.828918,287.491425,287.491425,14976223
2015-06-15,287.342468,292.823669,287.435852,291.600159,291.600159,24517769
2015-06-16,291.528748,310.297180,290.902283,308.400146,308.400146,51149470
2015-06-17,308.311615,316.083313,303.042236,304.824463,304.824463,53630052
2015-06-18,305.000549,306.361633,298.323181,304.361267,304.361267,37867098
2015-06-19,304.405243,306.718994,298.931610,299.935883,299.935883,29386251
2015-06-20,299.842682,301.434296,295.056824,300.678955,300.678955,25269652
2015-06-21,300.541626,300.693665,296.595703,299.416870,299.416870,13011545
2015-06-22,299.447540,305.285004,298.873077,304.069397,304.069397,21781237
2015-06-23,303.991821,305.148407,299.977478,300.997101,300.997101,18615429
2015-06-24,300.979858,300.930389,297.829712,297.829712,297.829712,21478190
2015-06-25,297.643982,301.366669,297.643982,299.395447,299.395447,19893726
2015-06-26,299.154999,300.201263,298.366272,299.937286,299.937286,17217884
2015-06-27,299.881866,309.473724,299.349976,309.044006,309.044006,25227613
2015-06-28,309.000885,309.268066,305.333557,307.578400,307.578400,18697964
2015-06-29,307.220184,318.945953,306.823517,319.093536,319.093536,43126362
2015-06-30,319.058807,334.190887,317.833740,328.261230,328.261230,55569276
2015-07-01,328.601898,331.093750,319.896545,325.526245,325.526245,34022409
2015-07-02,325.439392,329.262634,319.525452,320.388824,320.388824,27034703
2015-07-03,320.447754,322.863007,318.022034,322.163086,322.163086,23921680
2015-07-04,322.357880,328.599152,319.478546,327.881500,327.881500,19631719
2015-07-05,327.779724,345.081512,325.135406,342.882294,342.882294,55680842
2015-07-06,341.867188,349.940094,337.497131,340.565063,340.565063,62225061
2015-07-07,341.746185,343.382050,338.058044,338.535431,338.535431,36698210
2015-07-08,338.249298,348.038025,336.563354,344.628082,344.628082,47064701
2015-07-09,344.681519,346.437347,339.813507,342.027252,342.027252,51198644
2015-07-10,341.935791,374.160034,341.459198,360.447906,360.447906,127013428
2015-07-11,360.430176,377.669800,358.722168,370.849091,370.849091,52012245
2015-07-12,370.880737,397.771301,370.077332,394.676758,394.676758,71611788
2015-07-13,394.625946,394.593018,357.474091,372.427246,372.427246,79131133
2015-07-14,372.401764,377.883575,365.664093,366.027893,366.027893,36578344
2015-07-15,366.767731,373.421997,368.408813,369.491150,369.491150,35531928
2015-07-16,369.766479,376.470520,356.022919,360.542389,360.542389,64154191
2015-07-17,360.544983,363.551178,352.350098,362.363373,362.363373,35775009
2015-07-18,362.180573,366.324524,355.365662,356.436646,356.436646,32657594
2015-07-19,356.262878,357.433746,353.340363,355.260437,355.260437,19907718
2015-07-20,355.111084,362.452087,354.547729,362.452087,362.452087,29506651
2015-07-21,362.323486,364.683044,356.447266,356.817566,356.817566,29663154
2015-07-22,356.589905,361.659943,355.488037,361.469757,361.469757,25282360
2015-07-23,361.624939,362.322998,359.092529,359.415802,359.415802,24127753
2015-07-24,359.358521,377.185913,358.215546,375.885712,375.885712,48504298
2015-07-25,375.737030,379.086761,372.918030,376.432007,376.432007,26941443
2015-07-26,376.357727,382.110504,375.139832,381.721100,381.721100,20909326
2015-07-27,381.659790,387.671967,373.541290,382.738861,382.738861,39876672
2015-07-28,382.750610,386.414978,381.890045,380.605774,380.605774,32903869
2015-07-29,380.679474,380.687805,373.533051,374.990082,374.990082,31948550
2015-07-30,374.359467,375.887268,371.735992,374.096130,374.096130,28130867
2015-07-31,374.062347,375.502228,367.696594,372.350647,372.350647,30909226
2015-08-01,372.397766,372.719543,363.798309,368.362274,368.362274,24847360
2015-08-02,366.855347,370.460602,363.035675,370.930908,370.930908,23260388
2015-08-03,371.182861,375.422913,367.469543,369.954102,369.954102,28249179
2015-08-04,369.951508,376.772369,370.063995,376.231049,376.231049,28899766
2015-08-05,375.741669,376.575836,371.141937,371.182190,371.182190,26504550
2015-08-06,371.213837,371.270203,365.738037,365.298004,365.298004,24642081
2015-08-07,365.513062,367.902344,362.481628,367.039185,367.039185,55774045
2015-08-08,367.245300,367.489502,342.260071,342.636871,342.636871,76842122
2015-08-09,342.793091,350.521515,341.942383,348.451599,348.451599,31271429
2015-08-10,348.970825,351.654449,345.103668,344.022583,344.022583,27290004
2015-08-11,343.856079,354.178589,345.646210,354.178589,354.178589,33315866
2015-08-12,354.456299,355.339508,344.764587,345.622864,345.622864,34792982
2015-08-13,345.372467,345.302887,341.903564,344.835632,344.835632,36151726
2015-08-14,344.903564,349.845520,341.804047,347.642273,347.642273,35448835
2015-08-15,347.444672,348.933746,341.905792,342.239471,342.239471,25281659
2015-08-16,342.651642,343.402740,336.338135,338.592468,338.592468,38923327
2015-08-17,338.570190,341.496002,337.337524,337.742188,337.742188,28302155
2015-08-18,337.676697,337.970856,275.669159,275.669159,275.669159,55044243
2015-08-19,294.726318,309.628815,292.135345,297.454742,297.454742,79872564
2015-08-20,297.736877,312.467285,297.623413,307.720123,307.720123,42199563
2015-08-21,307.726654,309.300354,304.809753,306.572449,306.572449,30547703
2015-08-22,306.695038,309.720306,293.568420,303.700104,303.700104,30590017
2015-08-23,303.681641,306.751740,297.359558,301.616608,301.616608,24331685
2015-08-24,301.541260,301.485687,279.552460,279.663666,279.663666,78680622
2015-08-25,279.096344,301.821686,264.785492,295.692871,295.692871,81511320
2015-08-26,296.316010,307.727692,292.959381,300.332642,300.332642,42301459
2015-08-27,300.623901,302.220337,295.061584,296.447815,296.447815,28891032
2015-08-28,296.358154,310.912476,290.937439,305.350159,305.350159,41351777
2015-08-29,305.552063,307.759766,299.984680,303.217682,303.217682,22621243
2015-08-30,303.369446,306.236938,298.555542,302.856689,302.856689,25700341
2015-08-31,303.324036,305.138123,299.744019,302.339600,302.339600,27218002
2015-09-01,302.602417,303.910309,298.865356,302.305939,302.305939,27266255
2015-09-02,302.181366,305.906494,299.422607,304.122284,304.122284,24883795
2015-09-03,304.175354,304.571014,300.719116,299.586212,299.586212,23053513
2015-09-04,299.628418,306.635193,299.525665,305.835754,305.835754,27838067
2015-09-05,305.704285,313.597900,304.700287,312.105225,312.105225,27451619
2015-09-06,311.907349,322.587128,311.656372,318.363617,318.363617,33813789
2015-09-07,318.488403,321.323090,316.545380,318.852600,318.852600,28172911
2015-09-08,318.851257,325.610687,318.699829,321.512512,321.512512,35475168
2015-09-09,321.259094,322.189178,314.637177,316.239471,316.239471,31383482
2015-09-10,316.462524,319.882141,312.187286,315.481232,315.481232,28065985
2015-09-11,315.285431,319.741882,315.261597,318.309845,318.309845,25486185
2015-09-12,317.975769,318.332367,311.213379,311.843079,311.843079,23813019
2015-09-13,311.860321,312.779022,303.773163,305.336182,305.336182,24477018
2015-09-14,305.464661,308.099213,301.706390,305.603302,305.603302,27822085
2015-09-15,305.401917,343.182892,304.399261,304.991577,304.991577,25397161
2015-09-16,304.920074,305.920563,300.943787,301.667023,301.667023,26525883
2015-09-17,301.647278,303.354431,301.495544,302.774658,302.774658,24947390
2015-09-18,307.663910,306.416534,302.815674,307.946350,307.946350,26756140
2015-09-19,307.791718,308.250366,305.453461,305.987427,305.987427,16803515
2015-09-20,305.863190,307.140076,305.216858,305.639160,305.639160,19094449
2015-09-21,305.645752,305.599518,300.049713,300.842224,300.842224,26070474
2015-09-22,300.688538,307.539642,297.762268,306.053131,306.053131,33189842
2015-09-23,306.475159,308.108734,304.299927,306.829071,306.829071,22989363
2015-09-24,306.929016,313.955170,306.706879,312.814789,312.814789,33475446
2015-09-25,312.592041,316.751373,311.617615,313.352905,313.352905,29801733
2015-09-26,313.262268,313.698029,310.972870,312.281494,312.281494,18288736
2015-09-27,312.013641,312.529358,309.890503,310.404755,310.404755,18910315
2015-09-28,310.510101,320.570648,309.901764,320.354614,320.354614,33105535
2015-09-29,320.185852,321.238770,315.813202,317.562958,317.562958,30444917
2015-09-30,317.499878,318.801300,315.789978,314.313873,314.313873,26288470
2015-10-01,314.239319,315.868103,312.568176,314.586121,314.586121,27133318
2015-10-02,314.208740,315.995270,312.457916,312.016571,312.016571,25874471
2015-10-03,311.896912,314.675293,311.557678,313.906067,313.906067,21673102
2015-10-04,313.644409,314.219025,313.319397,313.763275,313.763275,17118383
2015-10-05,313.615784,314.541138,310.681793,314.541138,314.541138,30535025
2015-10-06,314.516296,322.200775,314.265991,320.890778,320.890778,35908524
2015-10-07,321.030304,321.795349,316.816010,317.390411,317.390411,30043855
2015-10-08,317.528870,319.065094,315.583466,314.922516,314.922516,24064335
