Date,BTC,NYSE,NASDAQ,LSE,BTC_Volume,NYSE_Volume,NASDAQ_Volume,LSE_Volume
2021-03-22,54529.14453125,15551.5595703125,13377.5400390625,7250.0,56521454974,4316260000,5321760000,3063642.0
2021-03-23,54738.9453125,15346.5302734375,13227.7001953125,7260.0,56435023914,4669010000,5675010000,2604592.0
2021-03-24,52774.265625,15276.5595703125,12961.8896484375,7080.0,70567223787,4783020000,6248650000,2270849.0
2021-03-25,51704.16015625,15410.3701171875,12977.6796875,7062.0,67999812841,4948340000,5634290000,1005448.0
2021-03-26,55137.3125,15682.5400390625,13138.73046875,7108.0,56652197978,5483160000,5224360000,1076645.0
2021-03-29,57750.19921875,15611.8798828125,13059.650390625,6976.0,57625587027,4628180000,4965090000,832443.0
2021-03-30,58917.69140625,15626.1103515625,13045.3896484375,6914.0,54414116432,4121510000,4721950000,1536974.0
2021-03-31,58918.83203125,15601.740234375,13246.8701171875,6940.0,65520826225,4578050000,5004720000,1868658.0
2021-04-01,59095.80859375,15751.7001953125,13480.1103515625,7234.0,61669163792,4162130000,4576480000,1803732.0
2021-04-05,59057.87890625,15870.33984375,13705.58984375,7370.0,60706272115,4005030000,4459000000,1928598.0
2021-04-06,58192.359375,15877.9599609375,13698.3798828125,7370.0,66058027988,4081270000,4073710000,1928598.0
2021-04-07,56048.9375,15838.849609375,13688.83984375,7278.0,75645303584,4120810000,4098740000,1083311.0
2021-04-08,58323.953125,15886.5595703125,13829.3095703125,7390.0,53053855641,3907100000,4153600000,1640881.0
2021-04-09,58245.00390625,15956.3701171875,13900.1904296875,7478.0,46655208546,3640390000,3926110000,690564.0
2021-04-12,59893.453125,15977.4599609375,13850.0,7500.0,51828688519,3588900000,4250900000,516749.0
2021-04-13,63503.45703125,15962.33984375,13996.099609375,7622.0,69983454362,3734720000,4219360000,846078.0
2021-04-14,63109.6953125,16000.150390625,13857.83984375,7754.0,77451779687,3985350000,4120770000,1510433.0
2021-04-15,63314.01171875,16116.849609375,14038.759765625,7900.0,60954381579,4033420000,4406880000,1250798.0
2021-04-16,61572.7890625,16186.2900390625,14052.33984375,7700.0,84293007468,4163820000,4427780000,1949076.0
2021-04-19,55724.265625,16107.5595703125,13914.76953125,7730.0,65344865159,3810290000,4379610000,618897.0
2021-04-20,56473.03125,15944.6103515625,13786.26953125,7696.0,67849323955,4342650000,4245120000,488001.0
2021-04-21,53906.08984375,16121.6103515625,13950.2197265625,7666.0,54926612466,3887250000,3999620000,419842.0
2021-04-22,51762.2734375,16030.6201171875,13818.41015625,7708.0,74798630778,4245140000,4420820000,1296433.0
2021-04-23,51093.65234375,16206.0,14016.8095703125,7726.0,86668667320,3569880000,4355100000,576683.0
2021-04-26,54021.75390625,16241.2099609375,14138.7802734375,7606.0,58284039825,3748320000,4506210000,704291.0
2021-04-27,55033.1171875,16273.3095703125,14090.2197265625,7478.0,49448222757,3710700000,4691460000,960910.0
2021-04-28,54824.703125,16322.1298828125,14051.0302734375,7554.0,48000572955,3787360000,4559710000,1017958.0
2021-04-29,53555.109375,16376.0,14082.5498046875,7468.0,46088929780,4298680000,4928030000,813800.0
2021-04-30,57750.17578125,16219.330078125,13962.6796875,7400.0,52395931985,4300880000,4792460000,1295382.0
2021-05-03,57200.29296875,16325.240234375,13895.1201171875,7162.0,51713139031,4070220000,4761430000,1214588.0
2021-05-04,53333.5390625,16289.26953125,13633.5,7162.0,68564706967,4452460000,5879730000,1214588.0
2021-05-05,57424.0078125,16348.41015625,13582.419921875,7232.0,69241316747,4230920000,4535690000,1632336.0
2021-05-06,56396.515625,16459.599609375,13632.83984375,7100.0,69523285106,4511000000,5021400000,1980615.0
2021-05-07,57356.40234375,16590.4296875,13752.240234375,7170.0,68434023376,4016080000,4391100000,1043596.0
2021-05-10,55859.796875,16516.830078125,13401.8603515625,7076.0,71776546298,4560700000,4818670000,610214.0
2021-05-11,56704.57421875,16355.6201171875,13389.4296875,7080.0,61308396325,4870710000,4738390000,950945.0
2021-05-12,49150.53515625,16042.9697265625,13031.6796875,6972.0,75215403907,4733070000,4752930000,1233834.0
2021-05-13,49716.19140625,16181.6298828125,13124.990234375,7084.0,96721152926,4779540000,4698110000,719297.0
2021-05-14,49880.53515625,16415.359375,13429.98046875,7190.0,55737497453,4008880000,4022610000,565466.0
2021-05-17,43537.51171875,16422.9609375,13379.0498046875,7178.0,74903638450,4125050000,3997780000,562749.0
2021-05-18,42909.40234375,16337.73046875,13303.6396484375,7250.0,56187365084,4398150000,4301300000,636387.0
2021-05-19,37002.44140625,16233.3203125,13299.740234375,7312.0,126358098747,4247450000,4333520000,579816.0
2021-05-20,40782.73828125,16350.4501953125,13535.740234375,7504.0,88281943359,3978880000,3990760000,692040.0
2021-05-21,37304.69140625,16375.0,13470.990234375,7508.0,82051616861,3995250000,3733940000,910610.0
2021-05-24,38705.98046875,16464.689453125,13661.169921875,7540.0,67359584098,3684800000,3509470000,397877.0
2021-05-25,38402.22265625,16390.189453125,13657.169921875,7572.0,56211915803,4182250000,4128990000,635344.0
2021-05-26,39294.19921875,16451.9609375,13738.0,7540.0,51346735160,4420890000,4264500000,644621.0
2021-05-27,38436.96875,16531.94921875,13736.2802734375,7354.0,43210968721,6406310000,5087180000,1965375.0
2021-05-28,35697.60546875,16555.66015625,13748.740234375,7574.0,55200191952,4649250000,4447940000,710651.0
2021-06-01,36684.92578125,16643.3203125,13736.48046875,7482.0,34639423297,5074670000,4186280000,739301.0
2021-06-02,37575.1796875,16673.9609375,13756.330078125,7498.0,33070867190,5833670000,5097630000,563479.0
2021-06-03,39208.765625,16632.33984375,13614.509765625,7438.0,35460750427,5587970000,5396250000,420244.0
2021-06-04,36894.40625,16708.740234375,13814.490234375,7578.0,41831090187,4139790000,4360710000,454357.0
2021-06-07,33560.70703125,16709.30078125,13881.7197265625,7538.0,33683936663,4476920000,4639210000,342367.0
2021-06-08,33472.6328125,16685.48046875,13924.91015625,7546.0,49902050442,4659620000,5958410000,866884.0
2021-06-09,37345.12109375,16620.0,13911.75,7496.0,53972919008,4713260000,5640490000,572376.0
2021-06-10,36702.59765625,16651.4296875,14020.330078125,7568.0,43576032854,4408210000,4919880000,593639.0
2021-06-11,37334.3984375,16694.9296875,14069.419921875,7724.0,38699736985,3815010000,4157580000,788999.0
2021-06-14,40218.4765625,16662.419921875,14174.1396484375,7770.0,43148914673,4151200000,4415160000,1182082.0
2021-06-15,40406.26953125,16655.810546875,14072.8603515625,7840.0,46420149185,4048940000,4554580000,694708.0
2021-06-16,38347.0625,16542.759765625,14039.6796875,7914.0,39211635100,4538350000,4683030000,941797.0
2021-06-17,38053.50390625,16411.650390625,14161.349609375,7984.0,37096670047,5312680000,4558280000,1001770.0
2021-06-18,35787.24609375,16143.9501953125,14030.3798828125,7966.0,36200887275,6817010000,6126070000,1496275.0
2021-06-21,31676.693359375,16411.98046875,14141.48046875,8124.0,52809038594,4128950000,4562010000,774307.0
2021-06-22,32505.66015625,16449.009765625,14253.26953125,8220.0,58964353058,3828390000,4433140000,1009932.0
2021-06-23,33723.02734375,16437.630859375,14271.73046875,8098.0,46317108925,3730350000,4417470000,625499.0
2021-06-24,34662.4375,16558.619140625,14369.7099609375,8182.0,33123368116,3816660000,4324620000,559127.0
2021-06-25,31637.779296875,16658.7890625,14360.3896484375,8282.0,40230904226,7341450000,7468090000,524936.0
2021-06-28,34434.3359375,16573.720703125,14500.509765625,8148.0,33892523752,4147890000,4283000000,398315.0
2021-06-29,35867.77734375,16547.5703125,14528.330078125,8168.0,37901460044,3707150000,4901300000,439534.0
2021-06-30,35040.8359375,16555.349609375,14503.9501953125,7970.0,34059036099,4266040000,5293810000,803530.0
2021-07-01,33572.1171875,16640.9609375,14522.3798828125,7878.0,37838957079,3788230000,4410470000,516139.0
2021-07-02,33897.046875,16674.849609375,14639.330078125,7896.0,38728974942,3225840000,3751420000,634654.0
2021-07-06,34235.1953125,16542.75,14663.6396484375,7970.0,26501259870,4309570000,4489540000,468930.0
2021-07-07,33855.328125,16559.310546875,14665.0595703125,8060.0,24796027477,4037380000,4605630000,520361.0
2021-07-08,32877.37109375,16359.7001953125,14559.7802734375,7864.0,29910396946,4347500000,4575010000,1067792.0
2021-07-09,33798.01171875,16633.30078125,14701.919921875,7872.0,27436021028,3531120000,3826500000,822212.0
2021-07-12,33155.84765625,16673.140625,14733.240234375,7942.0,24321499537,3384460000,3897090000,263607.0
2021-07-13,32702.025390625,16575.76953125,14677.650390625,7800.0,19120856669,3695430000,4583460000,506130.0
2021-07-14,32822.34765625,16543.779296875,14644.9501953125,7660.0,21376531210,4006370000,4496220000,564002.0
2021-07-15,31780.73046875,16499.060546875,14543.1298828125,7568.0,21300524237,3905230000,4512550000,798558.0
2021-07-16,31421.5390625,16364.66015625,14427.240234375,7600.0,23699476918,3985700000,4069530000,651472.0
2021-07-19,30817.83203125,16052.7099609375,14274.98046875,7600.0,20434789545,5157660000,4537130000,639931.0
2021-07-20,29807.34765625,16321.9404296875,14498.8798828125,7500.0,23148267245,4438270000,4652450000,1431621.0
2021-07-21,32110.693359375,16503.470703125,14631.9501953125,7560.0,28203024559,3810280000,4098520000,561821.0
2021-07-22,32313.10546875,16455.919921875,14684.599609375,7550.0,19555230518,3358300000,3597540000,711066.0
2021-07-23,33581.55078125,16552.380859375,14836.990234375,7624.0,22552046192,4540070000,3997250000,549991.0
2021-07-26,37337.53515625,16565.310546875,14840.7099609375,7424.0,51022126212,4275630000,4437090000,458514.0
2021-07-27,39406.94140625,16520.9609375,14660.580078125,7338.0,35097370560,4241950000,4329230000,624411.0
2021-07-28,39995.90625,16573.560546875,14762.580078125,7314.0,38702404695,4215290000,4268210000,548943.0
2021-07-29,40008.421875,16697.140625,14778.259765625,7318.0,27167146027,4044600000,3928640000,548299.0
2021-07-30,42235.546875,16602.2890625,14672.6796875,7490.0,33072782960,3956740000,3645050000,680194.0
2021-08-02,39201.9453125,16576.2109375,14681.0703125,7500.0,25595265436,3724090000,3746130000,448300.0
2021-08-03,38152.98046875,16713.4609375,14761.2900390625,7416.0,26189830450,3965190000,4141370000,287467.0
2021-08-04,39747.50390625,16594.48046875,14780.5302734375,7460.0,25372562724,4260760000,4337330000,800783.0
2021-08-05,40869.5546875,16695.5,14895.1201171875,7468.0,35185031017,3769410000,4107300000,988057.0
2021-08-06,42816.5,16748.080078125,14835.759765625,7844.0,38226483046,3451870000,4173090000,822989.0
2021-08-09,46365.40234375,16726.94921875,14860.1796875,7806.0,38734079049,3449280000,4111640000,415174.0
2021-08-10,45585.03125,16792.779296875,14788.08984375,7850.0,33546019517,3886610000,3991770000,674047.0
2021-08-11,45593.63671875,16875.390625,14765.1396484375,8098.0,34319709073,3532560000,4002340000,891084.0
2021-08-12,44428.2890625,16871.119140625,14816.259765625,7974.0,33723620826,3375310000,4049000000,718851.0
2021-08-13,47793.3203125,16868.109375,14822.900390625,7930.0,31744259539,3016470000,4061070000,341826.0
2021-08-16,46004.484375,16836.740234375,14793.759765625,7992.0,32776876610,3370640000,3973920000,474847.0
2021-08-17,44695.359375,16707.130859375,14656.1796875,8076.0,33451362600,3836960000,4168880000,423325.0
2021-08-18,44801.1875,16550.33984375,14525.91015625,8088.0,32194123075,3755590000,3841840000,302895.0
2021-08-19,46717.578125,16429.140625,14541.7900390625,7996.0,37204312299,4398410000,4191490000,378046.0
2021-08-20,49339.17578125,16516.6796875,14714.66015625,8036.0,34706867452,3652610000,3886340000,366675.0
2021-08-23,49546.1484375,16648.55078125,14942.650390625,8092.0,34305053719,3576530000,3906780000,359049.0
2021-08-24,47706.1171875,16741.16015625,15019.7998046875,8138.0,35361168834,3979220000,3809750000,438789.0
2021-08-25,48960.7890625,16812.83984375,15041.8603515625,8054.0,32646349931,3444700000,3654150000,336361.0
2021-08-26,46942.21875,16694.3203125,14945.8095703125,7978.0,32666549568,3263980000,3630900000,332472.0
2021-08-27,49058.66796875,16844.75,15129.5,8024.0,34511076995,3331200000,4048610000,402293.0
2021-08-30,47054.984375,16819.630859375,15265.8896484375,7956.0,31847007016,3168660000,4061760000,902033.0
2021-08-31,47166.6875,16806.439453125,15259.240234375,7956.0,34730363427,4290710000,4188020000,902033.0
2021-09-01,48847.02734375,16845.990234375,15309.3798828125,8062.0,39139399125,4057340000,4271690000,353967.0
2021-09-02,49327.72265625,16926.720703125,15331.1796875,8084.0,39508070319,3735990000,4050510000,489349.0
2021-09-03,50025.375,16909.720703125,15363.51953125,8068.0,43206179619,3217530000,3706990000,576030.0
2021-09-07,46811.12890625,16801.1796875,15374.330078125,8200.0,65210059683,3822960000,4014250000,714958.0
2021-09-08,46091.390625,16731.0390625,15286.6396484375,8198.0,49007762488,3750880000,4131560000,1305973.0
2021-09-09,46391.421875,16663.119140625,15248.25,8092.0,38672657013,3735390000,4031140000,820234.0
2021-09-10,44883.91015625,16563.48046875,15115.490234375,8126.0,39154666597,3623180000,4587150000,404904.0
2021-09-13,44963.07421875,16635.390625,15105.580078125,8092.0,40969943253,3914220000,4723370000,14020.0
2021-09-14,47092.4921875,16497.23046875,15037.759765625,8106.0,38652152880,3670460000,4593140000,477430.0
2021-09-15,48176.34765625,16626.880859375,15161.5302734375,8038.0,30484496466,4032020000,4465140000,418603.0
2021-09-16,47783.359375,16576.76953125,15181.919921875,8140.0,31764293754,3984560000,3701500000,423570.0
2021-09-17,47267.51953125,16460.349609375,15043.9697265625,8010.0,28727713711,7289530000,6709540000,1085006.0
2021-09-20,42843.80078125,16168.169921875,14713.900390625,7840.0,43909845642,4898070000,4879490000,322844.0
2021-09-21,40693.67578125,16184.5,14746.400390625,7974.0,48701090088,3920920000,4083010000,553308.0
2021-09-22,43574.5078125,16352.1796875,14896.849609375,7964.0,38139709246,3939170000,4252490000,216048.0
2021-09-23,44895.09765625,16567.259765625,15052.240234375,7942.0,34244064430,3916350000,4196130000,260135.0
2021-09-24,42839.75,16539.150390625,15047.7001953125,7826.0,42839345714,3384290000,3992150000,509971.0
2021-09-27,42235.73046875,16599.7890625,14969.9697265625,7554.0,30980029059,4058650000,4650790000,1106427.0
2021-09-28,41034.54296875,16328.7802734375,14546.6796875,7352.0,30214940550,4416550000,4989510000,1803024.0
2021-09-29,41564.36328125,16344.8896484375,14512.4404296875,7406.0,30602359905,3712660000,5294600000,1377564.0
2021-09-30,43790.89453125,16144.919921875,14448.580078125,7450.0,31141681925,4448140000,5950950000,1110383.0
2021-10-01,48116.94140625,16323.740234375,14566.7001953125,7448.0,42850641582,4010370000,4710720000,648683.0
2021-10-04,49112.90234375,16198.5595703125,14255.48046875,7412.0,33383173002,4307870000,4557110000,743863.0
2021-10-05,51514.8125,16327.08984375,14433.830078125,7468.0,35873904236,3902890000,4176390000,534997.0
2021-10-06,55361.44921875,16338.4599609375,14501.91015625,7446.0,49034730168,4009630000,4465910000,704478.0
2021-10-07,53805.984375,16511.810546875,14654.01953125,7602.0,36807860413,3843740000,3984180000,603144.0
2021-10-08,53967.84765625,16517.23046875,14579.5400390625,7650.0,34800873924,3280160000,3571380000,466099.0
2021-10-11,57484.7890625,16430.0703125,14486.2001953125,7624.0,42637331698,3281970000,3539540000,359830.0
2021-10-12,56041.05859375,16441.75,14465.919921875,7754.0,41083758949,3558450000,4063830000,391331.0
2021-10-13,57401.09765625,16513.16015625,14571.6396484375,7930.0,41684252783,3620070000,4053580000,744329.0
2021-10-14,57321.5234375,16744.2890625,14823.4296875,7834.0,36615791366,3598280000,4262400000,822661.0
2021-10-15,61593.94921875,16871.740234375,14897.33984375,7908.0,51780081801,3819380000,4494440000,443894.0
2021-10-18,62026.078125,16862.0,15021.8095703125,7922.0,38055562075,3662010000,4167740000,394679.0
2021-10-19,64261.9921875,16988.16015625,15129.08984375,8062.0,40471196346,3459130000,4483400000,532996.0
2021-10-20,65992.8359375,17099.2109375,15121.6796875,7954.0,40788955582,3670760000,4117050000,541923.0
2021-10-21,62210.171875,17083.150390625,15215.7001953125,8084.0,45908121370,3822330000,4961860000,519174.0
2021-10-22,60692.265625,17122.240234375,15090.2001953125,7600.0,38434082775,3758220000,5775770000,959497.0
2021-10-25,63039.82421875,17169.0703125,15226.7099609375,7448.0,31064911614,3899400000,5750200000,755210.0
2021-10-26,60363.79296875,17145.150390625,15235.7099609375,7390.0,34878965587,3879740000,7173230000,960453.0
2021-10-27,58482.38671875,16920.380859375,15235.83984375,7292.0,43657076893,4226050000,6130110000,787832.0
2021-10-28,60622.13671875,17077.0,15448.1201171875,7150.0,45257083247,4132950000,5714890000,785430.0
2021-10-29,62227.96484375,17016.41015625,15498.3896484375,7100.0,36856881767,4510200000,5338290000,1240982.0
2021-11-01,61004.40625,17131.080078125,15595.919921875,7150.0,36150572843,3971540000,5273950000,908426.0
2021-11-02,63226.40234375,17115.169921875,15649.599609375,7166.0,37746665647,3975250000,5129370000,805344.0
2021-11-03,62970.046875,17209.75,15811.580078125,7050.0,36124731509,4319660000,5325110000,892388.0
2021-11-04,61452.23046875,17168.869140625,15940.3095703125,7080.0,32615846901,4462300000,5297250000,1048286.0
2021-11-05,61125.67578125,17242.359375,15971.58984375,7118.0,30605102446,4467180000,5566400000,1187533.0
2021-11-08,67566.828125,17310.509765625,15982.3603515625,7098.0,41125608330,4269710000,5723650000,941045.0
2021-11-09,66971.828125,17286.91015625,15886.5400390625,7046.0,42357991721,4117080000,5574660000,1241948.0
2021-11-10,64995.23046875,17192.029296875,15622.7099609375,7108.0,48730828378,4503720000,5369110000,857733.0
2021-11-11,64949.9609375,17220.41015625,15704.2802734375,6992.0,35880633236,3926870000,4570460000,1929512.0
2021-11-12,64155.94140625,17297.66015625,15860.9599609375,6938.0,36084893887,3728600000,5446540000,1271949.0
2021-11-15,63557.87109375,17285.55078125,15853.849609375,7166.0,30558763548,3488410000,5020180000,1535209.0
2021-11-16,60161.24609375,17302.7890625,15973.8603515625,7094.0,46844335592,3972640000,5533020000,1543943.0
2021-11-17,60368.01171875,17192.66015625,15921.5703125,6666.0,39178392930,3969070000,5049320000,1162162.0
2021-11-18,56942.13671875,17117.740234375,15993.7099609375,6680.0,41388338699,4226410000,5391360000,719011.0
2021-11-19,58119.578125,16973.9609375,16057.4404296875,6704.0,38702407772,4253180000,4875310000,1282403.0
2021-11-22,56289.2890625,16945.779296875,15854.759765625,6684.0,35036121783,4441100000,5567830000,688369.0
2021-11-23,57569.07421875,17007.900390625,15775.1396484375,6734.0,37485803899,4277590000,5434380000,694941.0
2021-11-24,56280.42578125,17036.810546875,15845.23046875,6810.0,36635566789,3418430000,4197090000,1943949.0
2021-11-26,53569.765625,16624.869140625,15491.66015625,6850.0,41810748221,3517700000,3502170000,1084983.0
2021-11-29,57806.56640625,16683.98046875,15782.830078125,6870.0,32370840356,4336410000,4836230000,1293553.0
2021-11-30,57005.42578125,16318.9697265625,15537.6904296875,6502.0,36708594618,6625990000,6631470000,2294158.0
2021-12-01,57229.828125,16133.8896484375,15254.0498046875,6752.0,36858195307,5366730000,6320260000,1415184.0
2021-12-02,56477.81640625,16475.25,15381.3203125,6582.0,32379968686,5077180000,5418340000,951239.0
2021-12-03,53598.24609375,16347.8701171875,15085.4697265625,6524.0,39789134215,5240070000,5900290000,730958.0
2021-12-06,50582.625,16591.970703125,15225.150390625,6590.0,37707308001,4770800000,5115230000,396725.0
2021-12-07,50700.0859375,16853.5703125,15686.919921875,6712.0,33676814852,4492400000,5116490000,813156.0
2021-12-08,50504.796875,16899.919921875,15786.990234375,6758.0,28479699446,4234600000,4615390000,974768.0
2021-12-09,47672.12109375,16780.470703125,15517.3701171875,6642.0,29603577251,3903840000,4515600000,1007129.0
2021-12-10,47243.3046875,16856.630859375,15630.599609375,6742.0,30966005122,3870110000,4426210000,424150.0
2021-12-13,46737.48046875,16719.5703125,15413.2802734375,6686.0,32166727776,4397230000,4573920000,1564658.0
2021-12-14,46612.6328125,16652.580078125,15237.6396484375,6770.0,34638619079,4485430000,4865990000,694552.0
2021-12-15,48896.72265625,16813.5703125,15565.580078125,6740.0,36541828520,4910130000,5343920000,754432.0
2021-12-16,47665.42578125,16849.08984375,15180.4296875,6730.0,27268150947,4829500000,4906480000,1203861.0
2021-12-17,46202.14453125,16668.640625,15169.6796875,6808.0,32902725329,7987090000,7668770000,1235848.0
2021-12-20,46880.27734375,16442.310546875,14980.9404296875,6746.0,30961902129,4635700000,4602640000,627441.0
2021-12-21,48936.61328125,16744.26953125,15341.08984375,6804.0,27055803928,4072430000,4581720000,328651.0
2021-12-22,48628.51171875,16874.880859375,15521.8896484375,6924.0,24447979559,3319610000,4107900000,527816.0
2021-12-23,50784.5390625,16963.439453125,15653.3701171875,7020.0,28223878108,2913040000,3935010000,522432.0
2021-12-27,50640.41796875,17141.08984375,15871.259765625,7068.0,24324345758,2770290000,3743920000,578539.0
2021-12-28,47588.85546875,17134.16015625,15781.7197265625,7068.0,33430376883,2707920000,3648500000,578539.0
2021-12-29,46444.7109375,17149.9296875,15766.2197265625,7068.0,30049226299,2963310000,3714380000,578539.0
2021-12-30,47178.125,17164.240234375,15741.5595703125,6960.0,26686491018,3124950000,3750920000,291424.0
2021-12-31,46306.4453125,17164.130859375,15644.9697265625,6930.0,36974172400,2677820000,3392580000,181205.0
2022-01-03,46458.1171875,17226.099609375,15832.7998046875,7068.0,33071628362,3831020000,4429960000,603540.0
2022-01-04,45897.57421875,17336.759765625,15622.7197265625,7068.0,42494677905,4683170000,5131110000,603540.0
2022-01-05,43569.00390625,17112.599609375,15100.169921875,7188.0,36851084859,4887960000,5031850000,739454.0
2022-01-06,43160.9296875,17156.51953125,15080.8603515625,7030.0,30208048289,4295280000,4790820000,856219.0
2022-01-07,41557.90234375,17166.279296875,14935.900390625,7068.0,84196607520,4181510000,4238070000,454965.0
2022-01-10,41821.26171875,17119.560546875,14942.830078125,7172.0,32104232331,4511810000,5317180000,703127.0
2022-01-11,42735.85546875,17294.5390625,15153.4501953125,7238.0,26327648900,4101590000,4390710000,1134660.0
2022-01-12,43949.1015625,17353.759765625,15188.3896484375,7362.0,33499938689,4048220000,4338530000,1167664.0
2022-01-13,42591.5703125,17259.01953125,14806.8095703125,7422.0,47691135082,4251730000,4302020000,1288395.0
2022-01-14,43099.69921875,17219.060546875,14893.75,7424.0,23577403399,4338490000,4374020000,822648.0
2022-01-18,42375.6328125,16950.91015625,14506.900390625,7424.0,22417209227,4748700000,5060790000,923231.0
2022-01-19,41744.328125,16818.98046875,14340.259765625,7440.0,23091543258,4465740000,4665340000,681415.0
2022-01-20,40680.41796875,16663.76953125,14154.01953125,7544.0,20382033940,4640870000,5102050000,792997.0
2022-01-21,36457.31640625,16397.33984375,13768.919921875,7532.0,43011992031,5589100000,5870830000,1338600.0
2022-01-24,36654.328125,16413.970703125,13855.1298828125,7362.0,41856658597,6928110000,6998770000,1243526.0
2022-01-25,36954.00390625,16340.3203125,13539.2900390625,7410.0,26428189594,5145050000,5019380000,938030.0
2022-01-26,36852.12109375,16236.509765625,13542.1201171875,7224.0,31324598034,5570640000,5771140000,879978.0
2022-01-27,37138.234375,16152.1201171875,13352.7802734375,6958.0,25041426629,5214200000,5177380000,1196718.0
2022-01-28,37784.33203125,16397.859375,13770.5703125,6978.0,22238830523,5031090000,4971930000,1770576.0
2022-01-31,38483.125,16659.76953125,14239.8798828125,7220.0,20734730465,5098610000,5124940000,644108.0
2022-02-01,38743.2734375,16829.720703125,14346.0,7144.0,20288500328,4816830000,4671850000,772810.0
2022-02-02,36952.984375,16904.51953125,14417.5498046875,7252.0,19155189416,4481580000,4673140000,768023.0
2022-02-03,37154.6015625,16677.390625,13878.8203125,7194.0,18591534769,4401970000,4326300000,668735.0
2022-02-04,41500.875,16701.580078125,14098.009765625,7144.0,29412210792,4706290000,4121340000,486959.0
2022-02-07,43840.28515625,16722.759765625,14015.669921875,7188.0,28641855926,4228480000,4268730000,349017.0
2022-02-08,44118.4453125,16853.7109375,14194.4501953125,6976.0,33079398868,4459620000,4293770000,484576.0
2022-02-09,44338.796875,17069.66015625,14490.3701171875,7186.0,23245887300,4524350000,4729730000,442220.0
2022-02-10,43565.11328125,16855.9609375,14185.6396484375,7178.0,32142048537,5314860000,5212510000,328038.0
2022-02-11,42407.9375,16664.990234375,13791.150390625,7038.0,26954925781,5251500000,5237320000,1244605.0
2022-02-14,42586.91796875,16531.310546875,13790.919921875,6874.0,20827783012,4600390000,4347350000,385396.0
2022-02-15,44575.203125,16745.830078125,14139.759765625,6930.0,22721659051,4430830000,4416840000,470334.0
2022-02-16,43961.859375,16770.359375,14124.08984375,6884.0,19792547657,4283640000,4238560000,346560.0
2022-02-17,40538.01171875,16492.05078125,13716.7197265625,6754.0,26246662813,4539420000,4278370000,521532.0
2022-02-18,40030.9765625,16392.3203125,13548.0703125,6620.0,23310007704,4708060000,4501940000,605655.0
2022-02-22,38286.02734375,16215.6201171875,13381.51953125,6520.0,25493150450,5121900000,4849170000,386145.0
2022-02-23,37296.5703125,16019.580078125,13037.490234375,6540.0,21849073843,4797430000,4639330000,1607120.0
2022-02-24,38332.609375,15995.990234375,13473.58984375,6382.0,46383802093,6752130000,6180200000,1530566.0
2022-02-25,39214.21875,16427.9609375,13694.6201171875,6476.0,26545599159,5177060000,4628720000,1158393.0
2022-02-28,43193.234375,16313.8896484375,13751.400390625,6574.0,35690014104,6071370000,5928130000,626632.0
2022-03-01,44354.63671875,16069.16015625,13532.4599609375,6372.0,32479047645,5846230000,6131350000,618737.0
2022-03-02,43924.1171875,16380.91015625,13752.01953125,6370.0,29183112630,5337870000,5246390000,490604.0
2022-03-03,42451.7890625,16287.490234375,13537.9404296875,6984.0,24967782593,5039890000,5092580000,1248152.0
2022-03-04,39137.60546875,16129.66015625,13313.4404296875,7254.0,28516271427,5797380000,5343900000,1694536.0
2022-03-07,38062.0390625,15708.23046875,12830.9599609375,7372.0,28546143503,6940470000,6195370000,2439555.0
2022-03-08,38737.26953125,15625.9296875,12795.5498046875,6982.0,25776583476,7243120000,6683960000,907258.0
2022-03-09,41982.92578125,15977.5400390625,13255.5498046875,7272.0,32284121034,5662670000,5396550000,948075.0
2022-03-10,39437.4609375,15929.5595703125,13129.9599609375,7316.0,31078064711,4980830000,5071250000,636438.0
2022-03-11,38794.97265625,15753.7001953125,12843.8095703125,7440.0,26364890465,4938640000,5288210000,846019.0
2022-03-14,39666.75390625,15694.349609375,12581.2197265625,7718.0,24322159070,5574920000,5876710000,613903.0
2022-03-15,39338.78515625,15895.669921875,12948.6201171875,7664.0,23934000868,5392470000,5440100000,421159.0
2022-03-16,41143.9296875,16261.5,13436.5498046875,7904.0,39616916192,6309750000,6552210000,947227.0
2022-03-17,40951.37890625,16483.580078125,13614.7802734375,7810.0,22009601093,4985090000,5612090000,695704.0
2022-03-18,41801.15625,16612.640625,13893.83984375,7960.0,34421564942,8278430000,8149290000,927008.0
2022-03-21,41077.99609375,16606.669921875,13838.4599609375,7912.0,24615543271,4869820000,5673940000,649022.0
2022-03-22,42358.80859375,16735.48046875,14108.8203125,7914.0,32004652376,4754840000,5445100000,920444.0
2022-03-23,42892.95703125,16558.529296875,13922.599609375,7842.0,25242943069,4550670000,5024230000,481738.0
2022-03-24,43960.93359375,16701.8203125,14191.83984375,7824.0,31042992291,4131390000,5149520000,519612.0
2022-03-25,44348.73046875,16792.80078125,14169.2998046875,7828.0,30574413034,4305020000,5585100000,1082855.0
2022-03-28,47128.00390625,16798.720703125,14354.900390625,7864.0,36362175703,4312260000,5129500000,802795.0
2022-03-29,47465.73046875,17014.759765625,14619.6396484375,7868.0,31397059069,5085910000,6060890000,936446.0
2022-03-30,47062.6640625,16932.759765625,14442.26953125,7912.0,29333883962,4385570000,5479200000,609992.0
2022-03-31,45538.67578125,16670.91015625,14220.51953125,7966.0,33327427106,4823020000,5453890000,1048640.0
